compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
555	P151020785	-193.279	-204.961	-194.008
556	P151024286	-297.394	-320.558	-325.077
557	P151024286	-296.568	-319.394	-323.73
558	P151024286	-297.215	-319.374	-323.878
559	P151024354	-411.09	-460.927	-467.024
560	P151024354	-412.186	-463.614	-469.219
561	P151024354	-411.253	-460.565	-467.17
562	P151025485	-318.028	-321.758	-323.026
563	P151025485	-316.817	-322.942	-321.534
564	P151025485	-213.468	-218.201	-213.932
565	P151028160	-270.059	-292.906	-296.247
566	P151028160	-269.634	-291.67	-295.642
567	P151028160	-267.677	-290.303	-294.199
568	P151032104	-258.957	-266.137	-268.317
569	P151032104	-241.649	-249.922	-247.549
570	P151032104	-241.579	-250.344	-247.282
571	P151032491	-105.515	-95.411	-100.157
572	P151032491	-105.531	-95.543	-100.707
573	P151032491	-106.06	-93.411	-101.296
574	P151032568	-227.809	-231.758	-234.032
575	P151032568	-227.246	-231.849	-234.407
576	P151032568	-229.07	-231.789	-235.618
577	P151032918	-182.012	-178.321	-182.115
578	P151032918	-340.452	-341.28	-340.613
579	P151032918	-325.947	-336.959	-335.59
580	P151033173	-230.311	-226.196	-230.639
581	P151033173	-230.491	-227.411	-231.116
582	P151033173	-232.205	-228.952	-233.006
583	P151076806	-123.104	-120.679	-122.076
584	P151076806	-123.638	-120.744	-122.457
585	P151076806	-123.92	-121.033	-123.139
586	P151246905	-165.803	-172.544	-169.377
587	P151246905	-198.167	-205.978	-205.708
588	P151246905	-237.105	-234.624	-244.275
589	P151250459	-270.676	-294.704	-294.945
590	P151250459	-270.038	-292.332	-294.414
591	P151250459	-274.685	-297.988	-299.134
592	P151391838	-320.053	-337.623	-334.812
593	P151391838	-318.768	-335.759	-333.536
594	P151391838	-322.996	-341.472	-337.925
595	P151705215	-110.124	-107.843	-110.29
596	P151705215	-110.833	-108.212	-110.575
597	P151705215	-110.249	-108.332	-110.344
598	P152008234	-220.244	-236.515	-236.132
599	P152008234	-220.957	-236.924	-237.093
600	P152008234	-219.54	-236.624	-236.075
601	P152069116	-195.237	-197.72	-196.806
602	P152069116	-195.712	-199.639	-197.772
603	P152069116	-212.013	-226.084	-228.012
604	P152264608	-169.136	-165.736	-174.432
605	P152264608	-169.525	-166.248	-174.567
606	P152264608	-182.306	-198.054	-200.543
607	P152612369	-17.731	-16.329	-15.653
608	P152612369	-11.135	-10.715	-12.063
609	P152612369	-38.575	-38.863	-43.258
610	P152621411	-200.123	-205.504	-213.394
611	P152621411	-194.335	-198.084	-207.742
