compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
207	P102454077	-255.163	-269.766	-271.032	-2502.88	-2410.61	P102454077	-72.5795	-6	FMN	2YIE
208	P10246488	-342.037	-343.989	-351.754	-1542.21	-1519.98	P10246488	-79.0277	-6	FMN	2YIE
209	P10246488	-344.488	-347.299	-356.079	-1490.56	-1463.66	P10246488	-76.5631	-6	FMN	2YIE
210	P10246488	-346.559	-349.079	-359.858	-1523.57	-1505.49	P10246488	-76.4104	-6	FMN	2YIE
211	P10283076	-254.786	-261.915	-267.71	-1319.45	-1305.59	P10283076	-66.2592	-6	FMN	2YIE
212	P10283076	-251.403	-263.842	-269.168	-1409.18	-1398.71	P10283076	-65.5117	-6	FMN	2YIE
213	P10283076	-255.7	-267.089	-272.103	-1474.44	-1460.87	P10283076	-64.9567	-6	FMN	2YIE
214	P102910173	-178.508	-172.712	-183.614	-55.43	-10.28	P102910173	-66.8443	-6	FMN	2YIE
215	P102910173	-178.139	-173.323	-183.72	-26.18	19.21	P102910173	-66.5454	-6	FMN	2YIE
216	P102910173	-194.57	-196.857	-203.096	-1401.93	-1319.62	P102910173	-66.2978	-6	FMN	2YIE
217	P103049697	-186.508	-193.428	-199.907	-1449.88	-1398.38	P103049697	-75.3523	-6	FMN	2YIE
218	P103049697	-199.247	-212.572	-221.237	-2428.18	-2370.85	P103049697	-73.2447	-6	FMN	2YIE
219	P103049697	-197.683	-212.016	-213.397	-2904.09	-2839.27	P103049697	-72.377	-6	FMN	2YIE
220	P103381935	-250.013	-267.649	-262.319	-1996.83	-1949.21	P103381935	-62.0984	-6	FMN	2YIE
221	P103381935	-256.577	-277.683	-276.317	-1925.71	-1881.98	P103381935	-61.1288	-6	FMN	2YIE
222	P103381935	-249.092	-264.882	-263.718	-1946.84	-1907.34	P103381935	-61.014	-6	FMN	2YIE
223	P103725505	-219.57	-223.921	-223.979	-1503.63	-1457.05	P103725505	-73.1545	-6	FMN	2YIE
224	P103725505	-221.895	-225.798	-225.851	-1524.36	-1480.12	P103725505	-72.3859	-6	FMN	2YIE
225	P103725505	-220.565	-227.309	-223.775	-1502.52	-1456.16	P103725505	-72.3454	-6	FMN	2YIE
226	P104005248	-348.627	-356.705	-374.798	-1327.26	-1300.92	P104005248	-78.0999	-6	FMN	2YIE
227	P104005248	-348.248	-354.586	-367.727	-1374.99	-1354.14	P104005248	-75.4486	-6	FMN	2YIE
228	P104005248	-381.968	-407.278	-418.636	-1883.6	-1795.12	P104005248	-75.2999	-6	FMN	2YIE
229	P104005257	-367.913	-381.437	-394.563	-1040.08	-982.36	P104005257	-71.0159	-6	FMN	2YIE
