@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 11\nSize of the tree: 21\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

FMN,3,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1549,510,255,246,5,4,96.470588,1.960784,1.568627,0.43443,0.019954,0.140721,49.993649,101.504856,35.410811,269.767954,-234.357143,0.138866,1.074773,-0.933694,7.520537,0.029962,21.576424,0.4,2,0.00813,2,0.99187,244,0.6,3,0.5,0.4,0.444444,0.437236,0.948,0.507,0.98008,0.58821,0.41179,0.01992,0.978136,0.98008,0.978993,0.437236,0.787267,0.981914,0.717151,0.98008,0,55.304,0,54.97,0,54970,31378981,29940720,15210645,96.470588,49.215686,?,?,?,?
FMN,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,251,4,0,98.431373,1.568627,0,0.328947,0.01893,0.121657,47.030181,87.737002,35.536144,35.317543,0.218601,0.139357,0.1385,0.000857,5.041983,0.019772,14.188323,0.2,1,0,0,1,250,0.8,4,1,0.2,0.333333,0.443678,0.6952,0.291765,0.984314,0.784314,0.215686,0.015686,0.984561,0.984314,0.979147,0.443678,0.6952,0.974304,0.662698,0.984314,0,2.186,0,2.19,0,2190,30201973,29940720,15210645,98.823529,50.784314,?,?,?,?
FMN,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,254,1,0,99.607843,0.392157,0,0.886918,0.012402,0.080837,30.812877,58.298428,35.536144,14.327421,21.208723,0.139357,0.056186,0.083171,12.609176,0.049448,35.482679,0.8,4,0,0,1,250,0.2,1,1,0.8,0.888889,0.892644,0.8984,0.803922,0.996078,0.196078,0.803922,0.003922,0.996094,0.996078,0.995864,0.892644,0.8984,0.992187,0.943446,0.996078,0,2.143,0,2.15,0,2150,30201973,29940720,15210645,99.607843,51.176471,?,?,?,?
FMN,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,253,2,0,99.215686,0.784314,0,0.746269,0.016319,0.093342,40.54326,67.316677,35.536144,16.494991,19.041152,0.139357,0.064686,0.074671,7.039158,0.027605,19.808447,0.6,3,0,0,1,250,0.4,2,1,0.6,0.75,0.771517,0.896,0.69281,0.992157,0.392157,0.607843,0.007843,0.992219,0.992157,0.991192,0.771517,0.896,0.989915,0.873008,0.992157,0,2.14,0,2.14,0,2140,30201973,29940720,15210645,99.607843,51.568627,?,?,?,?
FMN,2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,253,2,0,99.215686,0.784314,0,0.746269,0.009791,0.069231,24.325956,49.927934,35.536144,5.159846,30.376298,0.139357,0.020235,0.119123,20.168956,0.079094,56.756176,0.6,3,0,0,1,250,0.4,2,1,0.6,0.75,0.771517,0.9976,0.85,0.992157,0.392157,0.607843,0.007843,0.992219,0.992157,0.991192,0.771517,0.9976,0.996965,0.873008,0.992157,0,2.147,0,2.14,0,2140,30201973,29940720,15210645,100,50.980392,?,?,?,?
FMN,2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.566572,0.01893,0.110421,47.030181,79.634029,35.536144,26.490758,9.045385,0.139357,0.103885,0.035472,2.053632,0.008053,5.778995,0.4,2,0,0,1,250,0.6,3,1,0.4,0.571429,0.628695,0.794,0.482843,0.988235,0.588235,0.411765,0.011765,0.988375,0.988235,0.985749,0.628695,0.794,0.981848,0.782732,0.988235,0,2.159,0,2.16,0,2160,30201973,29940720,15210645,99.215686,51.372549,?,?,?,?
FMN,2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,251,4,0,98.431373,1.568627,0,0.492537,0.01893,0.114289,47.030181,82.423578,35.536144,26.904855,8.631289,0.139357,0.105509,0.033848,5.041983,0.019772,14.188323,0.4,2,0.004,1,0.996,249,0.6,3,0.666667,0.4,0.5,0.509201,0.7944,0.426891,0.984314,0.588314,0.411686,0.015686,0.981793,0.984314,0.982384,0.509201,0.7944,0.980781,0.746016,0.984314,0,2.111,0,2.11,0,2110,30201973,29940720,15210645,99.215686,51.176471,?,?,?,?
FMN,3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,253,2,0,99.215686,0.784314,0,0.796,0.013708,0.088545,34.056338,63.856829,35.536144,15.326008,20.210135,0.139357,0.060102,0.079255,11.610588,0.045532,32.672617,0.8,4,0.004,1,0.996,249,0.2,1,0.8,0.8,0.8,0.796,0.8976,0.723922,0.992157,0.196157,0.803843,0.007843,0.992157,0.992157,0.992157,0.796,0.8976,0.990587,0.898,0.992157,0.001,2.136,0,2.14,0,2140,30201973,29940720,15210645,99.607843,51.176471,?,?,?,?
FMN,3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.566572,0.013708,0.093324,34.056338,67.303508,35.536144,15.740105,19.796039,0.139357,0.061726,0.077632,18.001386,0.070594,50.656554,0.4,2,0,0,1,250,0.6,3,1,0.4,0.571429,0.628695,0.8976,0.670588,0.988235,0.588235,0.411765,0.011765,0.988375,0.988235,0.985749,0.628695,0.8976,0.989542,0.782732,0.988235,0.001,2.096,0,2.09,0,2090,30201973,29940720,15210645,99.607843,50.980392,?,?,?,?
FMN,3,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.566572,0.02154,0.121671,53.517103,87.747104,35.536144,36.072429,-0.536286,0.139357,0.141461,-0.002103,-9.322692,-0.03656,-26.234394,0.4,2,0,0,1,250,0.6,3,1,0.4,0.571429,0.628695,0.6916,0.411765,0.988235,0.588235,0.411765,0.011765,0.988375,0.988235,0.985749,0.628695,0.6916,0.976519,0.782732,0.988235,0.001,2.26,0,2.25,0,2250,30201973,29940720,15210645,98.823529,51.372549,?,?,?,?
FMN,1,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,251,4,0,98.431373,1.568627,0,0.328947,0.019984,0.120751,49.650877,87.0838,35.536144,37.761328,-2.225185,0.139357,0.148084,-0.008726,-3.146639,-0.01234,-8.854757,0.2,1,0,0,1,250,0.8,4,1,0.2,0.333333,0.443678,0.6924,0.345098,0.984314,0.784314,0.215686,0.015686,0.984561,0.984314,0.979147,0.443678,0.6924,0.975242,0.662698,0.984314,0,2.411,0,2.41,0,2410,30201989,29940720,15210645,98.823529,51.372549,?,?,?,?
FMN,1,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,253,2,0,99.215686,0.784314,0,0.746269,0.01685,0.09118,41.862504,65.75729,35.536144,17.244385,18.291759,0.139357,0.067625,0.071732,3.532621,0.013853,9.940924,0.6,3,0,0,1,250,0.4,2,1,0.6,0.75,0.771517,0.8972,0.803922,0.992157,0.392157,0.607843,0.007843,0.992219,0.992157,0.991192,0.771517,0.8972,0.99214,0.873008,0.992157,0,2.495,0,2.5,0,2500,30201989,29940720,15210645,99.607843,52.156863,?,?,?,?
FMN,1,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,253,2,0,99.215686,0.784314,0,0.746269,0.018417,0.096201,45.756691,69.378696,35.536144,18.471744,17.0644,0.139357,0.072438,0.066919,-3.553371,-0.013935,-9.999314,0.6,3,0,0,1,250,0.4,2,1,0.6,0.75,0.771517,0.8928,0.66546,0.992157,0.392157,0.607843,0.007843,0.992219,0.992157,0.991192,0.771517,0.8928,0.989255,0.873008,0.992157,0.001,2.389,0,2.38,0,2380,30201989,29940720,15210645,99.607843,52.54902,?,?,?,?
FMN,2,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,253,2,0,99.215686,0.784314,0,0.746269,0.014498,0.084945,36.021225,61.26061,35.536144,8.187418,27.348726,0.139357,0.032108,0.10725,12.118359,0.047523,34.101502,0.6,3,0,0,1,250,0.4,2,1,0.6,0.75,0.771517,0.9952,0.8,0.992157,0.392157,0.607843,0.007843,0.992219,0.992157,0.991192,0.771517,0.9952,0.995922,0.873008,0.992157,0.001,2.418,0,2.41,0,2410,30201989,29940720,15210645,100,51.960784,?,?,?,?
FMN,2,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.566572,0.018417,0.108446,45.756055,78.209456,35.536144,27.993533,7.542611,0.139357,0.109779,0.029579,-1.470451,-0.005766,-4.137902,0.4,2,0,0,1,250,0.6,3,1,0.4,0.571429,0.628695,0.7924,0.467874,0.988235,0.588235,0.411765,0.011765,0.988375,0.988235,0.985749,0.628695,0.7924,0.981494,0.782732,0.988235,0.001,2.293,0,2.25,0,2250,30201989,29940720,15210645,99.215686,51.960784,?,?,?,?
FMN,2,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.566572,0.022335,0.113402,55.492157,81.783354,35.536144,29.297821,6.238323,0.139357,0.114893,0.024464,-10.384728,-0.040724,-29.223003,0.4,2,0,0,1,250,0.6,3,1,0.4,0.571429,0.628695,0.7916,0.507843,0.988235,0.588235,0.411765,0.011765,0.988375,0.988235,0.985749,0.628695,0.7916,0.982243,0.782732,0.988235,0.002,2.368,0,2.36,0,2360,30201989,29940720,15210645,99.215686,52.352941,?,?,?,?
FMN,3,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.660754,0.017633,0.095381,43.809598,68.786822,35.536144,17.828876,17.707267,0.139357,0.069917,0.06944,2.364344,0.009272,6.65335,0.6,3,0.004,1,0.996,249,0.4,2,0.75,0.6,0.666667,0.66502,0.8956,0.663922,0.988235,0.392235,0.607765,0.011765,0.987286,0.988235,0.987593,0.66502,0.8956,0.989349,0.830339,0.988235,0,2.482,0,2.48,0,2480,30201989,29940720,15210645,99.607843,52.156863,?,?,?,?
FMN,3,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.566572,0.01685,0.102501,41.862504,73.921732,35.536144,18.767676,16.768467,0.139357,0.073599,0.065759,7.867962,0.030855,22.140732,0.4,2,0,0,1,250,0.6,3,1,0.4,0.571429,0.628695,0.894,0.581699,0.988235,0.588235,0.411765,0.011765,0.988375,0.988235,0.985749,0.628695,0.894,0.98766,0.782732,0.988235,0,2.489,0,2.48,0,2480,30201989,29940720,15210645,99.607843,51.764706,?,?,?,?
FMN,3,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.566572,0.020768,0.114769,51.597971,82.769515,35.536144,29.238033,6.298111,0.139357,0.114659,0.024698,-7.395624,-0.029002,-20.811555,0.4,2,0,0,1,250,0.6,3,1,0.4,0.571429,0.628695,0.7892,0.462389,0.988235,0.588235,0.411765,0.011765,0.988375,0.988235,0.985749,0.628695,0.7892,0.981305,0.782732,0.988235,0.003,2.458,0.01,2.45,10,2450,30201989,29940720,15210645,99.215686,51.960784,?,?,?,?
FMN,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,246,9,0,96.470588,3.529412,0,0.163934,0.043438,0.186131,107.920486,134.234458,35.536144,5396.631129,-5361.094986,0.139357,21.163259,-21.023902,-33.165603,-0.130061,-93.329212,0.2,1,0.02,5,0.98,245,0.8,4,0.166667,0.2,0.181818,0.164646,0.7604,0.091176,0.964706,0.784706,0.215294,0.035294,0.967911,0.964706,0.966275,0.164646,0.7604,0.973012,0.581891,0.964706,0.29,0.003,0.28,0.01,280,10,483352,29940720,15210645,96.470588,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
FMN,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,250,5,0,98.039216,1.960784,0,0.535519,0.025429,0.139809,63.177608,100.828152,35.536144,3238.804154,-3203.268011,0.139357,12.701193,-12.561835,5.528448,0.02168,15.557254,0.6,3,0.012,3,0.988,247,0.4,2,0.5,0.6,0.545455,0.537845,0.8004,0.308097,0.980392,0.392392,0.607608,0.019608,0.982321,0.980392,0.981264,0.537845,0.8004,0.978674,0.767717,0.980392,0.407,0.003,0.41,0,410,0,484080,29940720,15210645,98.039216,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
FMN,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,252,3,0,98.823529,1.176471,0,0.566572,0.019591,0.108467,48.674828,78.224628,35.536144,2157.807436,-2122.271292,0.139357,8.46199,-8.322633,15.928983,0.062467,44.824737,0.4,2,0,0,1,250,0.6,3,1,0.4,0.571429,0.628695,0.512,0.410312,0.988235,0.588235,0.411765,0.011765,0.988375,0.988235,0.985749,0.628695,0.512,0.970741,0.782732,0.988235,0.39,0.003,0.39,0,390,0,483352,29940720,15210645,98.823529,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
FMN,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,250,5,0,98.039216,1.960784,0,0.43459,0.027288,0.13299,67.797435,95.909905,35.536144,2163.821723,-2128.28558,0.139357,8.485575,-8.346218,4.839319,0.018978,13.61802,0.4,2,0.008,2,0.992,248,0.6,3,0.5,0.4,0.444444,0.437395,0.5108,0.210322,0.980392,0.588392,0.411608,0.019608,0.978478,0.980392,0.979322,0.437395,0.5108,0.966617,0.717232,0.980392,0.405,0.003,0.4,0.01,400,10,483352,29940720,15210645,98.823529,50.784314,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
FMN,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,248,7,0,97.254902,2.745098,0,0.349727,0.035229,0.165683,87.525531,119.48801,35.536144,6453.792298,-6418.256154,0.139357,25.308989,-25.169632,-6.340502,-0.024865,-17.842402,0.4,2,0.016,4,0.984,246,0.6,3,0.333333,0.4,0.363636,0.351246,0.5036,0.143615,0.972549,0.588549,0.411451,0.027451,0.975116,0.972549,0.973769,0.351246,0.5036,0.965508,0.674804,0.972549,0.402,0.004,0.4,0,400,0,483716,29940720,15210645,97.254902,50,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
FMN,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,248,7,0,97.254902,2.745098,0,0.208426,0.032421,0.164657,80.550585,118.747725,35.536144,3252.263328,-3216.727184,0.139357,12.753974,-12.614616,-11.39106,-0.044671,-32.054857,0.2,1,0.012,3,0.988,247,0.8,4,0.25,0.2,0.222222,0.209771,0.68,0.092534,0.972549,0.784549,0.215451,0.027451,0.96967,0.972549,0.971051,0.209771,0.68,0.969857,0.604125,0.972549,0.285,0.003,0.28,0.01,280,10,483352,29940720,15210645,97.254902,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
FMN,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,248,7,0,97.254902,2.745098,0,0.208426,0.033162,0.165498,82.391873,119.35414,35.536144,5386.781621,-5351.245478,0.139357,21.124634,-20.985276,-5.57492,-0.021862,-15.688028,0.2,1,0.012,3,0.988,247,0.8,4,0.25,0.2,0.222222,0.209771,0.414,0.062802,0.972549,0.784549,0.215451,0.027451,0.96967,0.972549,0.971051,0.209771,0.414,0.960008,0.604125,0.972549,0.398,0.003,0.4,0,400,0,483352,29940720,15210645,97.254902,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
FMN,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,250,5,0,98.039216,1.960784,0,0.43459,0.028402,0.138152,70.563952,99.633033,35.536144,2167.78003,-2132.243886,0.139357,8.501098,-8.361741,-0.915695,-0.003591,-2.5768,0.4,2,0.008,2,0.992,248,0.6,3,0.5,0.4,0.444444,0.437395,0.8844,0.310619,0.980392,0.588392,0.411608,0.019608,0.978478,0.980392,0.979322,0.437395,0.8844,0.982035,0.717232,0.980392,0.407,0.004,0.4,0,400,0,483716,29940720,15210645,98.039216,50,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
FMN,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20230301.155,510,255,249,6,0,97.647059,2.352941,0,0.238806,0.029205,0.153192,72.558876,110.479559,35.536144,4312.774198,-4277.238054,0.139357,16.91284,-16.773483,0.010348,0.000041,0.029118,0.2,1,0.008,2,0.992,248,0.8,4,0.333333,0.2,0.25,0.246885,0.4184,0.07951,0.976471,0.784471,0.215529,0.023529,0.971366,0.976471,0.973576,0.246885,0.4184,0.960372,0.619024,0.976471,0.403,0.003,0.4,0,400,0,483716,29940720,15210645,97.647059,50,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
FMN,1,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,247,8,0,96.862745,3.137255,0,-0.014925,0.031373,0.177123,77.944814,127.738056,35.536144,8592,-8556.463856,0.139357,33.694118,-33.55476,-9.039069,-0.035447,-25.436269,0,0,0.012,3,0.988,247,1,5,0,0,0,-0.01543,0.494,0.019608,0.968627,0.980627,0.019373,0.031373,0.96094,0.968627,0.964768,-0.01543,0.494,0.961327,0.492032,0.968627,0.012,0.004,0.01,0,10,0,486322,29940720,15210645,96.862745,50,?,?,?,?
FMN,1,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,245,10,0,96.078431,3.921569,0,0.147157,0.039216,0.19803,97.431018,142.815489,35.536144,10740,-10704.463856,0.139357,42.117647,-41.97829,-20.182872,-0.079149,-56.795336,0.2,1,0.024,6,0.976,244,0.8,4,0.142857,0.2,0.166667,0.149346,0.588,0.044258,0.960784,0.784784,0.215216,0.039216,0.967381,0.960784,0.963974,0.149346,0.588,0.965365,0.573293,0.960784,0.016,0.004,0.01,0.01,10,10,489723,29940720,15210645,96.078431,50,?,?,?,?
FMN,1,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,248,7,0,97.254902,2.745098,0,0.208426,0.027451,0.165683,68.201713,119.48801,35.536144,7518,-7482.463856,0.139357,29.482353,-29.342996,-3.467168,-0.013597,-9.756735,0.2,1,0.012,3,0.988,247,0.8,4,0.25,0.2,0.222222,0.209771,0.594,0.065686,0.972549,0.784549,0.215451,0.027451,0.96967,0.972549,0.971051,0.209771,0.594,0.966013,0.604125,0.972549,0.017,0.003,0.01,0,10,0,488970,29940720,15210645,97.254902,50,?,?,?,?
FMN,2,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,242,13,0,94.901961,5.098039,0,-0.02473,0.05098,0.225788,126.660324,162.83471,35.536144,13962,-13926.463856,0.139357,54.752941,-54.613584,-36.898577,-0.1447,-103.833937,0,0,0.032,8,0.968,242,1,5,0,0,0,-0.025451,0.484,0.019608,0.94902,0.98102,0.01898,0.05098,0.960546,0.94902,0.954748,-0.025451,0.484,0.960951,0.486922,0.94902,0.012,0.004,0.01,0,10,0,486435,29940720,15210645,94.901961,50,?,?,?,?
FMN,2,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,244,11,0,95.686275,4.313725,0,-0.021858,0.043137,0.207695,107.17412,149.786148,35.536144,11814,-11778.463856,0.139357,46.329412,-46.190054,-25.754774,-0.100999,-72.47487,0,0,0.024,6,0.976,244,1,5,0,0,0,-0.021953,0.488,0.019608,0.956863,0.980863,0.019137,0.043137,0.960706,0.956863,0.95878,-0.021953,0.488,0.961101,0.488978,0.956863,0.012,0.004,0.01,0.01,10,10,486071,29940720,15210645,95.686275,50,?,?,?,?
FMN,2,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,249,6,0,97.647059,2.352941,0,0.238806,0.023529,0.153393,58.458611,110.624402,35.536144,6444,-6408.463856,0.139357,25.270588,-25.131231,2.104734,0.008254,5.922798,0.2,1,0.008,2,0.992,248,0.8,4,0.333333,0.2,0.25,0.246885,0.596,0.082353,0.976471,0.784471,0.215529,0.023529,0.971366,0.976471,0.973576,0.246885,0.596,0.966416,0.619024,0.976471,0.011,0.003,0.01,0,10,0,484841,29940720,15210645,97.647059,50,?,?,?,?
FMN,3,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,246,9,0,96.470588,3.529412,0,-0.017738,0.035294,0.187867,87.687916,135.486669,35.536144,9666,-9630.463856,0.139357,37.905882,-37.766525,-14.610971,-0.057298,-41.115803,0,0,0.016,4,0.984,246,1,5,0,0,0,-0.017853,0.492,0.019608,0.964706,0.980706,0.019294,0.035294,0.960862,0.964706,0.96278,-0.017853,0.492,0.961252,0.491018,0.964706,0.015,0.004,0.01,0,10,0,487464,29940720,15210645,96.470588,50,?,?,?,?
FMN,3,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,244,11,0,95.686275,4.313725,0,0.132921,0.043137,0.207695,107.17412,149.786148,35.536144,11814,-11778.463856,0.139357,46.329412,-46.190054,-25.754774,-0.100999,-72.47487,0.2,1,0.028,7,0.972,243,0.8,4,0.125,0.2,0.153846,0.136801,0.586,0.040686,0.956863,0.784863,0.215137,0.043137,0.966966,0.956863,0.96171,0.136801,0.586,0.965219,0.565857,0.956863,0.019,0.004,0.01,0.01,10,10,489836,29940720,15210645,95.686275,50,?,?,?,?
FMN,3,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.155,510,255,245,10,0,96.078431,3.921569,0,-0.02,0.039216,0.19803,97.431018,142.815489,35.536144,10740,-10704.463856,0.139357,42.117647,-41.97829,-20.182872,-0.079149,-56.795336,0,0,0.02,5,0.98,245,1,5,0,0,0,-0.02,0.49,0.019608,0.960784,0.980784,0.019216,0.039216,0.960784,0.960784,0.960784,-0.02,0.49,0.961176,0.49,0.960784,0.015,0.004,0.01,0,10,0,486962,29940720,15210645,96.078431,50,?,?,?,?
FMN,1,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.155,510,255,250,5,0,98.039216,1.960784,0,0,0.04029,0.138662,100.100361,100.000415,35.536144,35.537538,-0.001395,0.139357,0.139363,-0.000005,-0.691027,-0.00271,-1.944576,0,0,0,0,1,250,1,5,?,0,?,?,0.5,0.019608,0.980392,0.980392,0.019608,0.019608,?,0.980392,?,?,0.5,0.961553,?,0.980392,4.212,0.007,4.16,0,4160,0,1466995,29940720,15210645,98.039216,50,?,?,?,1
FMN,1,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.155,510,255,251,4,0,98.431373,1.568627,0,0.328947,0.029738,0.124703,73.883736,89.933713,35.536144,29.976963,5.559181,0.139357,0.117557,0.021801,8.021961,0.031459,22.57409,0.2,1,0,0,1,250,0.8,4,1,0.2,0.333333,0.443678,0.644,0.222576,0.984314,0.784314,0.215686,0.015686,0.984561,0.984314,0.979147,0.443678,0.644,0.970992,0.662698,0.984314,6.676,0.008,6.62,0.01,6620,10,1466264,29940720,15210645,98.431373,50.196078,?,?,?,4
FMN,1,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.1551,510,255,250,5,0,98.039216,1.960784,0,0,0.04029,0.138662,100.100361,100.000415,35.536144,35.537538,-0.001395,0.139357,0.139363,-0.000005,-0.691027,-0.00271,-1.944576,0,0,0,0,1,250,1,5,?,0,?,?,0.5,0.019608,0.980392,0.980392,0.019608,0.019608,?,0.980392,?,?,0.5,0.961553,?,0.980392,4.119,0.007,4.08,0,4080,0,1466726,29940720,15210645,98.039216,50,?,?,?,1
FMN,2,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.1551,510,255,250,5,0,98.039216,1.960784,0,0,0.04029,0.138662,100.100361,100.000415,35.536144,35.537538,-0.001395,0.139357,0.139363,-0.000005,-0.691027,-0.00271,-1.944576,0,0,0,0,1,250,1,5,?,0,?,?,0.5,0.019608,0.980392,0.980392,0.019608,0.019608,?,0.980392,?,?,0.5,0.961553,?,0.980392,4.052,0.007,3.99,0.01,3990,10,1465749,29940720,15210645,98.039216,50,?,?,?,1
