compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
492	P109389436	-271.487	-288.043	-291.618
493	P109389966	-170.22	-179.86	-184.336
494	P109389966	-165.86	-174.941	-179.139
495	P109389966	-166.309	-174.784	-179.289
496	P109390321	-269.063	-288.32	-292.016
497	P109390321	-266.97	-285.348	-291.229
498	P109390321	-267.568	-286.38	-290.345
499	P109406998	-256.338	-271.453	-270.586
500	P109406998	-276.086	-289.262	-286.596
501	P109406998	-255.234	-264.168	-273.908
502	P109407108	-252.389	-253.059	-262.521
503	P109407108	-270.025	-291.531	-293.276
504	P109407108	-275.985	-293.492	-298.55
505	P109435107	-220.041	-244.191	-249.735
506	P109435107	-221.214	-244.389	-251.404
507	P109435107	-202.356	-208.102	-211.425
508	P109436689	-333.113	-351.071	-344.304
509	P109436689	-334.965	-338.499	-338.581
510	P109436689	-337.722	-354.037	-351.807
511	P109438695	-273.27	-268.002	-277.767
512	P109438695	-271.476	-263.832	-272.877
513	P109438695	-269.672	-271.367	-275.988
514	P109443973	-225.06	-222.692	-227.422
515	P109443973	-250.338	-259.849	-261.114
516	P109443973	-219.756	-230.326	-227.499
517	P109444693	-258.737	-281.022	-279.547
518	P109444693	-258.726	-281.539	-279.93
519	P109444693	-257.799	-279.311	-277.867
520	P109754494	-189.188	-183.789	-196.555
521	P109754494	-187.22	-185.249	-194.198
522	P109754494	-184.545	-176.618	-190.266
523	P110089062	-224.994	-221.927	-231.636
524	P110089062	-224.281	-224.272	-233.649
525	P110089062	-225.561	-223.453	-234.204
526	P110395171	-334.961	-364.962	-362.44
527	P110395171	-331.723	-352.793	-355.398
528	P110395171	-335.117	-356.578	-358.959
529	P110860969	-193.596	-197.078	-200.047
530	P110860969	-201.406	-202.289	-208.719
531	P110860969	-208.663	-209.089	-214.109
532	P111269478	-308.758	-336.125	-340.883
533	P111269478	-311.065	-336.79	-341.405
534	P111269478	-305.543	-334.089	-339.361
535	P111413656	-254.649	-279.417	-281.138
536	P111413656	-232.233	-244.855	-244.344
537	P111413656	-255.8	-275.026	-282.369
538	P111607368	-203.088	-214.011	-216.331
539	P111607368	-203.784	-213.431	-217.588
540	P111607368	-209.104	-224.582	-226.931
541	P112141978	-246.174	-254.862	-264.845
